instance,full_path
BN_64.dgf,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-htd-b100-n1/atmost1000/BN_64.dgf/run1
BN_64.dgf,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b75-n1/atmost1000/BN_64.dgf/run1
BN_64.dgf,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b125-n1/atmost1000/BN_64.dgf/run1
BN_65.dgf,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b150-n1/atmost500/BN_65.dgf/run1
BN_65.dgf,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost500/BN_65.dgf/run1
BN_65.dgf,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b100-n1/atmost500/BN_65.dgf/run1
BN_65.dgf,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-tcs-b100-n1/atmost500/BN_65.dgf/run1
BN_65.dgf,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b50-n1/atmost500/BN_65.dgf/run1
BN_65.dgf,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-tcs-b125-n1/atmost500/BN_65.dgf/run1
BN_65.dgf,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-tcs-b75-n1/atmost500/BN_65.dgf/run1
BN_65.dgf,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-htd-b150-n1/atmost500/BN_65.dgf/run1
BN_65.dgf,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-tcs-b50-n1/atmost500/BN_65.dgf/run1
BN_65.dgf,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-tcs-b150-n1/atmost500/BN_65.dgf/run1
BN_65.dgf,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b25-n1/atmost500/BN_65.dgf/run1
BN_65.dgf,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-htd-b100-n1/atmost500/BN_65.dgf/run1
BN_65.dgf,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b75-n1/atmost500/BN_65.dgf/run1
BN_65.dgf,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b125-n1/atmost500/BN_65.dgf/run1
BN_66.dgf,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b150-n1/atmost500/BN_66.dgf/run1
BN_66.dgf,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost500/BN_66.dgf/run1
BN_66.dgf,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b100-n1/atmost500/BN_66.dgf/run1
BN_66.dgf,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-tcs-b100-n1/atmost500/BN_66.dgf/run1
BN_66.dgf,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b50-n1/atmost500/BN_66.dgf/run1
BN_66.dgf,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-tcs-b125-n1/atmost500/BN_66.dgf/run1
BN_66.dgf,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-tcs-b75-n1/atmost500/BN_66.dgf/run1
BN_66.dgf,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-htd-b150-n1/atmost500/BN_66.dgf/run1
BN_66.dgf,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-tcs-b50-n1/atmost500/BN_66.dgf/run1
BN_66.dgf,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-tcs-b150-n1/atmost500/BN_66.dgf/run1
BN_66.dgf,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b25-n1/atmost500/BN_66.dgf/run1
BN_66.dgf,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-htd-b100-n1/atmost500/BN_66.dgf/run1
BN_66.dgf,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b75-n1/atmost500/BN_66.dgf/run1
BN_66.dgf,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b125-n1/atmost500/BN_66.dgf/run1
BN_67.dgf,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b150-n1/atmost500/BN_67.dgf/run1
BN_67.dgf,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost500/BN_67.dgf/run1
BN_67.dgf,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b100-n1/atmost500/BN_67.dgf/run1
BN_67.dgf,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-tcs-b100-n1/atmost500/BN_67.dgf/run1
BN_67.dgf,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b50-n1/atmost500/BN_67.dgf/run1
BN_67.dgf,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-tcs-b125-n1/atmost500/BN_67.dgf/run1
BN_67.dgf,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-tcs-b75-n1/atmost500/BN_67.dgf/run1
BN_67.dgf,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-htd-b150-n1/atmost500/BN_67.dgf/run1
BN_67.dgf,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-tcs-b50-n1/atmost500/BN_67.dgf/run1
BN_67.dgf,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-tcs-b150-n1/atmost500/BN_67.dgf/run1
BN_67.dgf,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b25-n1/atmost500/BN_67.dgf/run1
BN_67.dgf,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-htd-b100-n1/atmost500/BN_67.dgf/run1
BN_67.dgf,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b75-n1/atmost500/BN_67.dgf/run1
BN_67.dgf,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b125-n1/atmost500/BN_67.dgf/run1
BN_68.dgf,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b150-n1/atmost500/BN_68.dgf/run1
BN_68.dgf,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost500/BN_68.dgf/run1
BN_68.dgf,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b100-n1/atmost500/BN_68.dgf/run1
BN_68.dgf,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-tcs-b100-n1/atmost500/BN_68.dgf/run1
BN_68.dgf,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b50-n1/atmost500/BN_68.dgf/run1
BN_68.dgf,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-tcs-b125-n1/atmost500/BN_68.dgf/run1
BN_68.dgf,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-tcs-b75-n1/atmost500/BN_68.dgf/run1
BN_68.dgf,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-htd-b150-n1/atmost500/BN_68.dgf/run1
BN_68.dgf,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-tcs-b50-n1/atmost500/BN_68.dgf/run1
BN_68.dgf,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-tcs-b150-n1/atmost500/BN_68.dgf/run1
BN_68.dgf,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b25-n1/atmost500/BN_68.dgf/run1
BN_68.dgf,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-htd-b100-n1/atmost500/BN_68.dgf/run1
BN_68.dgf,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b75-n1/atmost500/BN_68.dgf/run1
BN_68.dgf,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b125-n1/atmost500/BN_68.dgf/run1
DSJR500.1c.dgf,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b150-n1/atmost1000/DSJR500.1c.dgf/run1
DSJR500.1c.dgf,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost1000/DSJR500.1c.dgf/run1
DSJR500.1c.dgf,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b100-n1/atmost1000/DSJR500.1c.dgf/run1
DSJR500.1c.dgf,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-tcs-b100-n1/atmost1000/DSJR500.1c.dgf/run1
DSJR500.1c.dgf,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b50-n1/atmost1000/DSJR500.1c.dgf/run1
DSJR500.1c.dgf,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-tcs-b125-n1/atmost1000/DSJR500.1c.dgf/run1
DSJR500.1c.dgf,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-tcs-b75-n1/atmost1000/DSJR500.1c.dgf/run1
DSJR500.1c.dgf,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-htd-b150-n1/atmost1000/DSJR500.1c.dgf/run1
DSJR500.1c.dgf,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-tcs-b50-n1/atmost1000/DSJR500.1c.dgf/run1
DSJR500.1c.dgf,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-tcs-b150-n1/atmost1000/DSJR500.1c.dgf/run1
DSJR500.1c.dgf,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b25-n1/atmost1000/DSJR500.1c.dgf/run1
DSJR500.1c.dgf,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-htd-b100-n1/atmost1000/DSJR500.1c.dgf/run1
DSJR500.1c.dgf,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b75-n1/atmost1000/DSJR500.1c.dgf/run1
DSJR500.1c.dgf,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b125-n1/atmost1000/DSJR500.1c.dgf/run1
GTFS_VBB_EndeApr_Dez2016.zip_tram.gr,output/local-improvement-new/cobra/results/pace2016/tw-limprovement-1.0-tcs-b50-n1/atmost2000/GTFS_VBB_EndeApr_Dez2016.zip_tram.gr/run1
GTFS_VBB_EndeApr_Dez2016.zip_tram.gr,output/local-improvement-new/cobra/results/pace2016/tw-limprovement-1.0-jdrasil-b150-n1/atmost2000/GTFS_VBB_EndeApr_Dez2016.zip_tram.gr/run1
GTFS_VBB_EndeApr_Dez2016.zip_tram.gr,output/local-improvement-new/cobra/results/pace2016/tw-limprovement-1.0-tcs-b75-n1/atmost2000/GTFS_VBB_EndeApr_Dez2016.zip_tram.gr/run1
GTFS_VBB_EndeApr_Dez2016.zip_tram.gr,output/local-improvement-new/cobra/results/pace2016/tw-limprovement-1.0-tcs-b125-n1/atmost2000/GTFS_VBB_EndeApr_Dez2016.zip_tram.gr/run1
GTFS_VBB_EndeApr_Dez2016.zip_tram.gr,output/local-improvement-new/cobra/results/pace2016/tw-limprovement-1.0-jdrasil-b25-n1/atmost2000/GTFS_VBB_EndeApr_Dez2016.zip_tram.gr/run1
GTFS_VBB_EndeApr_Dez2016.zip_tram.gr,output/local-improvement-new/cobra/results/pace2016/tw-limprovement-1.0-jdrasil-b50-n1/atmost2000/GTFS_VBB_EndeApr_Dez2016.zip_tram.gr/run1
GTFS_VBB_EndeApr_Dez2016.zip_tram.gr,output/local-improvement-new/cobra/results/pace2016/tw-limprovement-1.0-jdrasil-b125-n1/atmost2000/GTFS_VBB_EndeApr_Dez2016.zip_tram.gr/run1
GTFS_VBB_EndeApr_Dez2016.zip_tram.gr,output/local-improvement-new/cobra/results/pace2016/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost2000/GTFS_VBB_EndeApr_Dez2016.zip_tram.gr/run1
GTFS_VBB_EndeApr_Dez2016.zip_tram.gr,output/local-improvement-new/cobra/results/pace2016/tw-limprovement-1.0-htd-b100-n1/atmost2000/GTFS_VBB_EndeApr_Dez2016.zip_tram.gr/run1
GTFS_VBB_EndeApr_Dez2016.zip_tram.gr,output/local-improvement-new/cobra/results/pace2016/tw-limprovement-1.0-htd-b150-n1/atmost2000/GTFS_VBB_EndeApr_Dez2016.zip_tram.gr/run1
GTFS_VBB_EndeApr_Dez2016.zip_tram.gr,output/local-improvement-new/cobra/results/pace2016/tw-limprovement-1.0-jdrasil-b100-n1/atmost2000/GTFS_VBB_EndeApr_Dez2016.zip_tram.gr/run1
GTFS_VBB_EndeApr_Dez2016.zip_tram.gr,output/local-improvement-new/cobra/results/pace2016/tw-limprovement-1.0-tcs-b100-n1/atmost2000/GTFS_VBB_EndeApr_Dez2016.zip_tram.gr/run1
GTFS_VBB_EndeApr_Dez2016.zip_tram.gr,output/local-improvement-new/cobra/results/pace2016/tw-limprovement-1.0-jdrasil-b75-n1/atmost2000/GTFS_VBB_EndeApr_Dez2016.zip_tram.gr/run1
GTFS_VBB_EndeApr_Dez2016.zip_tram.gr,output/local-improvement-new/cobra/results/pace2016/tw-limprovement-1.0-tcs-b150-n1/atmost2000/GTFS_VBB_EndeApr_Dez2016.zip_tram.gr/run1
Promedas_16.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost2000/Promedas_16.edge/run1
Promedas_16.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b150-n1/atmost2000/Promedas_16.edge/run1
Promedas_16.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b50-n1/atmost2000/Promedas_16.edge/run1
Promedas_16.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b100-n1/atmost2000/Promedas_16.edge/run1
Promedas_16.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost2000/Promedas_16.edge/run1
Promedas_16.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b50-n1/atmost2000/Promedas_16.edge/run1
Promedas_16.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b125-n1/atmost2000/Promedas_16.edge/run1
Promedas_16.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-htd-b100-n1/atmost2000/Promedas_16.edge/run1
Promedas_16.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-htd-b150-n1/atmost2000/Promedas_16.edge/run1
Promedas_16.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75-n1/atmost2000/Promedas_16.edge/run1
Promedas_16.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b25-n1/atmost2000/Promedas_16.edge/run1
Promedas_16.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b100-n1/atmost2000/Promedas_16.edge/run1
Promedas_16.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b75-n1/atmost2000/Promedas_16.edge/run1
Promedas_16.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b150-n1/atmost2000/Promedas_16.edge/run1
Promedas_18.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost2000/Promedas_18.edge/run1
Promedas_18.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b150-n1/atmost2000/Promedas_18.edge/run1
Promedas_18.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b50-n1/atmost2000/Promedas_18.edge/run1
Promedas_18.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b100-n1/atmost2000/Promedas_18.edge/run1
Promedas_18.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost2000/Promedas_18.edge/run1
Promedas_18.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b50-n1/atmost2000/Promedas_18.edge/run1
Promedas_18.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b125-n1/atmost2000/Promedas_18.edge/run1
Promedas_18.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-htd-b100-n1/atmost2000/Promedas_18.edge/run1
Promedas_18.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-htd-b150-n1/atmost2000/Promedas_18.edge/run1
Promedas_18.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75-n1/atmost2000/Promedas_18.edge/run1
Promedas_18.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b25-n1/atmost2000/Promedas_18.edge/run1
Promedas_18.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b100-n1/atmost2000/Promedas_18.edge/run1
Promedas_18.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b75-n1/atmost2000/Promedas_18.edge/run1
Promedas_18.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b150-n1/atmost2000/Promedas_18.edge/run1
Promedas_26.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost2000/Promedas_26.edge/run1
Promedas_26.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b150-n1/atmost2000/Promedas_26.edge/run1
Promedas_26.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b50-n1/atmost2000/Promedas_26.edge/run1
Promedas_26.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b100-n1/atmost2000/Promedas_26.edge/run1
Promedas_26.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost2000/Promedas_26.edge/run1
Promedas_26.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b50-n1/atmost2000/Promedas_26.edge/run1
Promedas_26.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b125-n1/atmost2000/Promedas_26.edge/run1
Promedas_26.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-htd-b100-n1/atmost2000/Promedas_26.edge/run1
Promedas_26.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-htd-b150-n1/atmost2000/Promedas_26.edge/run1
Promedas_26.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75-n1/atmost2000/Promedas_26.edge/run1
Promedas_26.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b25-n1/atmost2000/Promedas_26.edge/run1
Promedas_26.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b100-n1/atmost2000/Promedas_26.edge/run1
Promedas_26.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b75-n1/atmost2000/Promedas_26.edge/run1
Promedas_26.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b150-n1/atmost2000/Promedas_26.edge/run1
Promedas_28.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost2000/Promedas_28.edge/run1
Promedas_28.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b150-n1/atmost2000/Promedas_28.edge/run1
Promedas_28.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b50-n1/atmost2000/Promedas_28.edge/run1
Promedas_28.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b100-n1/atmost2000/Promedas_28.edge/run1
Promedas_28.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost2000/Promedas_28.edge/run1
Promedas_28.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b50-n1/atmost2000/Promedas_28.edge/run1
Promedas_28.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b125-n1/atmost2000/Promedas_28.edge/run1
Promedas_28.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-htd-b100-n1/atmost2000/Promedas_28.edge/run1
Promedas_28.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-htd-b150-n1/atmost2000/Promedas_28.edge/run1
Promedas_28.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75-n1/atmost2000/Promedas_28.edge/run1
Promedas_28.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b25-n1/atmost2000/Promedas_28.edge/run1
Promedas_28.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b100-n1/atmost2000/Promedas_28.edge/run1
Promedas_28.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b75-n1/atmost2000/Promedas_28.edge/run1
Promedas_28.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b150-n1/atmost2000/Promedas_28.edge/run1
Promedas_32.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost2000/Promedas_32.edge/run1
Promedas_32.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b150-n1/atmost2000/Promedas_32.edge/run1
Promedas_32.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b50-n1/atmost2000/Promedas_32.edge/run1
Promedas_32.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b100-n1/atmost2000/Promedas_32.edge/run1
Promedas_32.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost2000/Promedas_32.edge/run1
Promedas_32.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b50-n1/atmost2000/Promedas_32.edge/run1
Promedas_32.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b125-n1/atmost2000/Promedas_32.edge/run1
Promedas_32.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-htd-b100-n1/atmost2000/Promedas_32.edge/run1
Promedas_32.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-htd-b150-n1/atmost2000/Promedas_32.edge/run1
Promedas_32.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75-n1/atmost2000/Promedas_32.edge/run1
Promedas_32.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b25-n1/atmost2000/Promedas_32.edge/run1
Promedas_32.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b100-n1/atmost2000/Promedas_32.edge/run1
Promedas_32.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b75-n1/atmost2000/Promedas_32.edge/run1
Promedas_32.edge,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b150-n1/atmost2000/Promedas_32.edge/run1
